electra-0,electra-1,electra-2,xlnet-0,xlnet-1,xlnet-2,bert-0,bert-1,bert-2,target
3.928296,-0.7649,-4.14558,4.307623,-0.61934,-3.97939,3.883909,-0.72876,-3.36663,0
-2.73362,5.012616,-1.85298,-3.44801,4.611994,-1.64704,-2.42315,3.86906,-1.42997,1
2.442771,1.053973,-4.16192,1.622225,0.529796,-2.60341,2.306907,0.817784,-3.04979,0
-3.0864,-1.95835,5.27377,-2.26907,-1.28414,4.952563,-2.11732,-1.46839,4.517353,2
3.768815,-1.21006,-3.50157,3.985289,-1.09341,-2.99043,2.913806,-0.91936,-2.00142,0
-4.52445,1.040946,3.989696,-3.51339,2.314157,0.933475,-3.61134,1.210393,2.906412,1
-3.38151,-2.27232,5.895331,-2.61892,-2.36191,6.242706,-3.21981,-1.42413,5.693631,2
-2.72823,5.126811,-1.97571,-2.68896,4.412396,-2.8783,-2.51223,4.449898,-1.9817,1
-3.23378,-2.25974,5.671902,-2.65255,-2.41439,6.280822,-3.008,-1.81526,5.933044,2
-1.33753,1.855487,-0.31073,-0.59189,1.722271,-1.70971,-2.6376,1.515553,1.523834,1
2.752566,0.431131,-3.98539,0.680108,1.565556,-3.13052,0.965425,1.046765,-1.95765,1
3.922813,-1.41598,-3.4205,3.840123,-1.38362,-2.18621,3.428254,-1.30292,-2.27003,0
3.864227,-0.28352,-4.62275,1.976607,0.823455,-3.24679,-0.0669,-0.63729,1.040744,0
-3.52593,-2.11131,5.967032,-2.54097,-2.06512,5.627209,-2.85008,-1.87735,5.850602,2
-3.82535,-1.21985,5.36246,-3.27413,-0.21663,4.234477,-3.12672,2.587625,0.967358,2
3.467902,0.117165,-4.46356,0.106083,2.231997,-3.19931,-1.11399,2.429765,-1.47938,0
3.334138,-0.64566,-3.51231,3.434853,0.018708,-3.64977,2.671053,0.299896,-3.10431,0
4.064189,-0.9516,-4.15034,4.182923,-0.46709,-3.94867,3.847785,-0.83856,-3.10189,0
-2.07233,-2.20556,4.408423,-1.71738,-1.21324,3.898027,0.121467,-1.37015,1.856323,2
-1.06215,3.943531,-2.69948,-1.16728,3.642827,-3.06158,-1.01658,3.684379,-2.82865,1
3.722587,-0.63828,-4.1513,3.526706,0.29903,-4.19434,1.074871,1.900671,-3.07351,0
4.052654,-0.91469,-4.17165,4.188077,-0.65902,-3.85499,2.928968,0.03316,-2.979,0
-2.33217,5.189323,-2.53551,-2.90902,4.847723,-2.71135,-2.1541,4.567436,-2.53902,1
3.74223,-1.0775,-3.59138,3.625227,-1.62251,-1.79299,3.423806,-1.80308,-1.67527,0
3.944744,-1.7445,-3.00287,3.522123,-1.83291,-1.13944,3.547188,-1.3117,-2.44834,0
4.185387,-1.19724,-4.05893,4.49181,-0.98881,-3.70744,3.82286,-1.26486,-2.69831,0
3.886369,-0.86089,-3.9996,4.226016,-0.33997,-4.31508,3.82438,-0.76848,-3.20137,0
-3.43809,4.323712,-0.3331,-4.34105,1.703437,3.181778,-3.25757,4.070027,-0.70289,2
-3.65955,-0.06289,4.116262,-3.04463,-0.80486,5.011662,-3.24928,-1.17158,5.370665,2
-4.08201,3.733748,1.054167,-3.56466,3.097892,0.015414,-3.8091,1.627591,2.707007,1
-1.68157,-2.38333,4.175651,0.078632,-2.00192,2.810991,1.401372,-1.60029,0.334202,2
4.151124,-1.4462,-3.64302,4.451522,-1.26338,-3.45262,3.733373,-1.0957,-2.80972,0
-3.34824,-1.96438,5.578643,-3.14503,-0.90604,5.548079,-2.40861,-0.78384,4.084008,2
2.618765,0.343353,-3.60938,1.269325,1.470319,-3.38657,1.676726,0.711855,-2.29957,1
-3.63884,-2.02589,5.964447,-2.98443,-1.84032,6.131923,-3.06479,-1.51785,5.638965,2
4.055307,-1.06684,-4.03925,4.336299,-0.91032,-3.56087,3.703075,-0.73975,-3.11202,0
3.938773,-0.64783,-4.33231,3.730116,0.21489,-4.42816,2.904089,-0.07837,-2.96899,0
-3.02381,-2.50506,5.723048,-2.5798,-2.06291,6.160622,-2.85831,-1.64241,5.565969,2
4.033752,-1.35692,-3.6288,4.587912,-0.99313,-3.58533,3.732619,-1.47879,-2.40096,0
-2.24333,5.149287,-2.51573,-3.25323,5.009156,-2.66032,-1.90181,4.529758,-2.73599,1
-3.13474,-2.05927,5.377418,-1.96781,-2.57189,5.937485,-2.62248,-1.36003,5.034345,2
-3.3343,-1.46188,5.030956,-3.13268,-1.54552,6.200652,-3.24231,-1.00969,5.407829,2
-2.00019,4.323974,-1.92862,-1.64127,3.026441,-2.16402,-2.32577,3.544367,-1.32884,1
3.9718,-0.94026,-4.03036,4.421763,-0.70015,-3.73773,3.818016,-1.28955,-2.66512,0
-1.15199,4.439581,-3.12577,-0.56675,3.330077,-3.83762,-1.42549,4.110265,-3.05716,1
-2.54155,-0.32834,3.150074,-0.73188,-0.66943,1.643488,1.469665,-0.15003,-1.24015,2
-3.36973,-1.10083,4.77807,-2.18673,-1.40126,4.981823,-2.31301,-1.576,4.878389,2
2.630159,-0.96481,-2.29454,3.274043,-0.83715,-2.21872,2.462574,-0.78612,-1.78376,0
2.627199,-0.33334,-2.98526,2.275895,-0.43874,-1.87116,2.76093,-1.05951,-1.71985,0
1.67743,2.689606,-4.99937,-0.57818,3.489096,-4.01202,1.867575,1.541331,-3.51189,1
-2.81049,4.958213,-1.67989,-4.22773,3.838698,0.06866,-3.2787,3.095806,0.439687,2
-3.21112,-1.50918,4.99538,-0.89947,-1.6972,3.559205,-2.08197,-0.83416,3.78296,2
-2.7878,-2.47465,5.406783,-2.00231,-2.48014,5.948751,-2.51598,-1.80953,5.372602,2
3.529259,-1.05378,-3.33638,3.948806,-0.98377,-2.86089,3.791759,-1.46261,-2.40264,0
2.330565,-0.2407,-2.67812,3.766082,-0.67376,-2.89897,2.901409,-1.05927,-1.9129,0
3.877661,-1.13881,-3.67556,3.913902,-0.30848,-3.93879,3.92509,-1.03234,-3.07185,0
-2.9065,2.302331,1.057572,-2.92745,2.930348,-0.66896,-3.01803,1.72168,1.693302,2
-1.89426,3.524192,-1.30994,-1.16853,2.652187,-2.13135,-3.62377,3.00493,0.955326,2
-3.06978,-2.4958,5.764457,-2.42117,-2.5194,6.126132,-3.17808,-1.35476,5.564844,2
0.949588,2.265982,-3.47764,-0.53195,1.562655,-1.30394,-0.41929,1.716057,-1.47354,0
1.476556,2.429693,-4.37888,-0.33965,3.34707,-3.7833,-1.62475,4.167007,-3.00387,0
-3.24783,-2.36052,5.815883,-2.46951,-1.84175,5.776141,-2.81118,-1.90161,5.743766,2
3.972925,-0.76429,-4.29558,4.314511,-1.00677,-3.59132,3.10723,-1.44831,-1.743,0
-3.1128,-2.3413,5.672274,-3.17104,-1.54178,5.95668,-3.45854,-0.69634,5.199276,2
3.848004,-1.29083,-3.42363,3.798847,-0.89648,-2.78036,3.050207,-1.07916,-2.02866,0
3.164435,-0.23695,-3.74932,3.096716,-0.78504,-2.21486,2.888012,0.073121,-3.04218,0
4.126312,-0.73516,-4.45248,4.04439,-0.94458,-3.40094,2.659606,-1.51367,-1.17328,0
-3.27057,-2.41043,5.917212,-2.66281,-2.34842,6.254381,-3.2507,-0.75488,5.036376,2
4.116206,-1.18842,-3.90464,4.029741,-0.67971,-3.42666,3.616582,-0.76124,-2.92622,0
-0.47075,2.948572,-2.4505,0.842137,2.074008,-3.90051,-0.81799,2.542627,-2.04826,0
-3.36808,-1.69744,5.330463,-3.67427,-0.38182,5.277172,-3.00183,-0.94579,4.971696,0
-4.0316,-0.81746,5.177011,-3.61967,0.473881,4.00202,-3.26774,-0.58707,5.026935,2
4.057489,-1.41826,-3.61079,4.371891,-0.96343,-3.55098,3.441727,-1.01828,-2.4948,0
-1.87859,3.070473,-0.83059,-3.13452,2.286987,0.68502,-0.96634,2.61497,-1.86655,1
3.867013,-0.95826,-3.82555,4.118668,-0.51945,-3.87954,3.817962,-0.70069,-3.29658,0
-3.29723,-1.68967,5.2537,-2.21101,-2.01238,5.706465,-1.68398,-1.36445,3.92809,2
-2.51474,-1.80592,4.499783,-1.65704,-1.76212,4.694947,-3.16389,-0.72465,4.876139,2
3.665076,-0.26626,-4.39685,2.199264,0.673521,-3.23657,1.933755,1.516681,-3.44422,0
-2.80854,-2.68296,5.670085,-2.64489,-1.99334,6.045693,-2.73422,-1.60076,5.482709,2
-2.82575,-2.55371,5.593449,-2.42436,-2.28377,6.145894,-2.8069,-1.62172,5.52067,2
-3.10801,-2.43811,5.765156,-2.7136,-2.33657,6.188702,-3.24814,-1.05272,5.438191,2
1.191166,1.23659,-2.67317,2.664831,0.203995,-3.15457,3.156942,0.111343,-3.37225,0
-2.36096,4.625878,-1.81751,-3.65046,4.259972,-1.5644,-2.68543,4.238811,-1.60056,1
-3.0889,-1.57111,4.946109,-2.63581,-1.18655,5.225531,-2.62563,-1.6919,5.459134,2
3.924061,-0.46799,-4.51485,3.883276,0.009,-4.18245,3.772984,-0.83945,-3.0326,0
3.668357,-0.45375,-4.16272,3.284238,-0.00473,-3.47331,3.187083,-0.12597,-3.08169,0
4.030037,-1.21996,-3.79494,4.022582,-1.24266,-2.98962,3.197386,-2.25517,-1.12424,0
-1.96694,4.974808,-2.71753,-2.92966,4.329894,-1.98903,-1.02899,4.021199,-3.40003,1
0.990472,0.521181,-1.72266,1.969495,0.672357,-3.26673,-1.90353,0.05262,2.510003,1
3.111029,0.498961,-4.46644,3.321053,0.251322,-4.11044,3.560427,-1.21078,-2.49307,0
-1.93525,-1.85332,3.883463,-2.03156,-1.43147,4.95947,-0.88379,-0.55952,2.054122,2
-0.03106,1.302151,-1.24352,2.040912,-0.03423,-2.19408,-0.67815,2.581237,-2.0279,1
3.274367,-0.83275,-3.21757,4.017121,-0.75048,-3.28905,2.674808,-0.68242,-2.00374,0
-1.61764,4.671635,-2.72759,-2.79709,3.309277,-0.89865,-1.95615,4.199175,-2.2346,1
-3.30579,-2.158,5.719364,-2.41756,-2.59957,6.143142,-2.96169,-1.83181,5.846665,2
-0.60549,4.340354,-3.666,-1.16663,2.928736,-2.45175,-2.60062,1.994413,0.933288,0
-3.43913,-2.07324,5.772177,-2.73534,-2.22071,6.264834,-2.82265,-1.99418,5.883518,2
3.144756,-0.84467,-3.13468,1.507367,-0.04716,-1.13249,2.752326,-0.35065,-2.43592,0
-2.55136,-2.1358,4.782207,-1.96392,-2.57668,5.886625,-2.17223,-1.53063,4.641106,2
-2.77691,-2.10802,5.084999,-2.50053,-1.50763,5.203911,-2.98655,-0.96523,5.057252,2
4.048884,-1.02771,-4.07914,4.419286,-0.75985,-3.68858,3.801457,-0.83558,-3.15412,0
-0.29927,-2.83395,3.149615,-0.71934,-2.56228,4.324104,-1.32989,-1.2849,3.706078,2
-3.27063,-1.64833,5.171186,-2.25044,-1.38575,5.000946,-3.13346,-0.86717,4.933777,2
2.080399,0.181632,-2.7659,1.596607,-0.3163,-1.40718,0.306918,1.786031,-2.01437,1
0.539301,2.839089,-3.45146,0.538653,1.900185,-2.9048,0.490853,2.765472,-3.34211,0
4.002161,-0.81427,-4.22002,3.912255,-0.15975,-4.08778,0.207171,2.898018,-3.25952,0
4.146743,-1.3219,-3.82741,4.052436,-1.27864,-2.58334,3.702553,-1.64347,-2.30729,0
3.826562,-1.13862,-3.67321,3.732311,-1.07579,-2.4887,3.339081,-1.97562,-1.43062,0
-3.13662,-2.47561,5.81482,-1.86089,-2.89524,5.849563,-2.66249,-1.83409,5.589372,2
-3.55676,0.35784,3.612432,-2.04884,-1.00755,4.105042,-1.84055,-1.1283,3.83064,2
3.921756,-0.55839,-4.39555,3.4043,-0.70571,-2.60063,3.548889,-0.57644,-3.05173,0
3.821424,-0.30567,-4.48772,3.973159,-0.29842,-4.15329,3.240789,-0.0191,-3.32671,0
-2.34319,-1.85462,4.408259,-0.46865,-1.75415,3.086918,2.724267,-0.92421,-1.7768,2
-3.25521,-1.99688,5.49631,-2.83901,-2.09278,6.241308,-3.05714,-1.21793,5.237289,2
-3.06589,-1.82338,5.148606,-2.94976,-1.00288,5.314834,-1.18598,-0.33506,2.28471,2
-2.45591,4.847834,-1.95692,-2.90385,4.266522,-2.11863,-2.48049,4.560733,-1.99642,1
-2.96054,-1.42346,4.610436,-1.71776,-1.80629,4.795194,-2.46523,-2.06147,5.554044,2
-3.34678,1.654989,2.29409,-3.51454,0.579625,3.507469,-2.3876,0.603206,2.358452,1
-2.28721,3.805515,-1.14837,-3.5773,1.472029,2.25898,-3.68479,2.397928,1.674511,1
0.685325,-1.64572,0.736309,1.499493,-0.98481,0.057448,2.811861,-1.53778,-1.20532,2
-0.42565,4.46736,-4.11487,-0.69613,3.119022,-3.48192,-0.50666,2.389064,-1.91876,1
-2.8606,-1.98974,5.048557,-2.20755,-2.29951,5.865692,-2.15503,-1.05964,4.166207,2
2.366267,1.299119,-4.29708,2.939672,0.777026,-4.31577,3.060315,-0.08053,-3.17667,0
-4.25291,-0.66142,5.363365,-3.31385,-1.45682,6.077089,-3.2955,0.068204,4.05376,2
4.08296,-0.92172,-4.19903,3.802874,-0.51985,-3.69898,2.178332,-0.21973,-1.9512,0
-2.82882,4.923677,-1.62599,-3.14191,4.922438,-2.6405,-2.1181,4.628761,-2.5023,1
-3.5903,-1.99272,5.856174,-3.86728,-0.2064,5.288866,-3.20038,-1.40866,5.711323,2
-2.87077,-0.83521,3.94865,-0.9833,-1.45131,3.361477,-0.68641,-0.7323,1.912074,2
4.179713,-1.37047,-3.84138,4.410626,-0.92069,-3.50327,3.962612,-1.41737,-2.66608,0
-1.54424,4.843183,-3.09523,-1.93174,4.561098,-3.43987,-1.75547,4.245289,-2.85814,1
-3.71696,4.076071,0.204605,-3.93045,2.183581,1.952261,-2.81533,2.363728,0.705932,2
-0.90353,4.33231,-3.32631,-1.88713,3.975662,-3.29506,-1.43578,4.135788,-2.93718,1
-3.56658,-1.39489,5.260917,-2.59004,0.180441,3.14658,-3.31089,0.480153,3.563742,2
2.413322,0.826459,-3.84374,3.89358,-0.12993,-3.97223,0.67564,1.948906,-2.58349,0
-1.73228,4.240807,-2.17129,-2.11905,3.238435,-1.56423,-1.6481,3.753036,-2.12544,1
3.098439,-1.18697,-2.62177,1.969929,-1.46152,0.279252,3.105393,-0.82693,-2.38336,0
-1.84574,4.763748,-2.65498,-2.16338,4.032242,-2.87645,-1.82887,3.422221,-1.89958,1
3.592228,-0.2099,-4.30763,2.950194,0.109335,-3.7254,1.496759,0.092026,-1.52155,0
-3.60699,-0.38946,4.281113,-4.28977,1.244305,3.644111,-3.83266,1.689673,2.638299,2
-3.32122,-1.8351,5.416699,-2.74617,-2.13405,6.360851,-3.03254,-1.82337,5.901772,2
-4.49097,2.636958,2.383562,-3.51315,0.257117,3.947742,-3.32983,0.192396,3.77893,2
-3.75167,-1.32517,5.362368,-3.50978,-1.39634,6.229864,-3.41115,-1.1956,5.594472,2
-3.21452,-1.56722,5.096427,-2.73871,-1.88561,6.023027,-2.55063,-1.32599,4.954045,2
4.024926,-1.20569,-3.84598,4.201719,-0.91127,-3.26048,3.470142,-0.98243,-2.68542,0
-3.64837,-0.1778,4.212831,-2.54376,-0.78448,4.438597,-3.66078,0.671542,3.632227,1
4.124306,-1.31347,-3.81864,4.610915,-1.00243,-3.96496,3.952627,-1.11832,-2.94196,0
-2.28324,-2.15055,4.574674,-2.26335,-2.1746,5.896581,-2.87445,-1.39855,5.327674,2
3.343278,0.083858,-4.3344,0.5702,2.037578,-3.20594,3.194422,-0.54079,-2.74761,0
-3.46254,-2.17121,5.896051,-2.45878,-2.59194,6.096443,-2.93648,-1.88978,5.954271,2
2.01253,-2.50466,0.109632,0.943203,-2.77867,2.766225,1.357165,-2.55677,1.409937,0
-1.93515,4.855907,-2.55695,-3.13268,4.802817,-2.55346,-2.94037,4.488317,-1.47583,1
-3.15425,0.256436,3.230127,-2.86993,1.132563,2.047366,-2.76244,3.39133,-0.54183,1
-1.77899,4.66821,-2.60159,-2.65869,3.635325,-1.92147,-2.57733,3.729296,-1.16524,1
1.940361,1.189196,-3.63424,4.145781,-0.29987,-4.12065,3.546035,-0.51443,-3.06521,0
-3.51092,-1.82085,5.608427,-2.71849,-1.84618,5.780075,-3.28169,-0.85765,5.241899,2
-1.56496,4.631692,-2.80233,-0.12551,2.979322,-4.17438,-1.33526,3.595948,-2.62063,0
1.123437,1.834891,-3.16911,-0.25352,1.988883,-2.46515,-0.16305,1.677051,-1.59395,1
3.355415,-0.37394,-3.82152,1.180215,0.655985,-2.12913,-2.45427,-0.92567,4.286397,0
3.952013,-1.01216,-3.86442,4.036253,-0.73669,-3.67603,3.97943,-1.2611,-2.86293,0
-3.09891,1.542516,1.953345,-3.92781,1.465488,2.929303,-1.47827,2.187479,-0.90292,2
3.411537,-0.82629,-3.4095,3.932856,-0.61227,-3.563,3.116985,-0.39555,-2.82447,0
-2.88364,3.676261,-0.28216,-2.26336,2.410727,-0.20819,-2.76073,2.440489,0.574035,1
1.675313,1.686205,-3.78183,2.769512,0.235361,-3.49009,0.926496,1.032063,-1.92652,0
-2.16778,4.60435,-2.05207,-3.84545,2.929535,0.766787,-2.00846,3.169915,-1.36589,1
4.069793,-0.92878,-4.15422,4.449738,-0.47276,-4.17655,3.801635,-0.82239,-3.15798,0
-3.54965,-1.92365,5.701679,-3.38104,-0.6964,5.266137,-3.18434,-0.18361,4.394074,2
-3.09237,-2.16158,5.480603,-2.46165,-2.2939,6.156386,-2.3999,-0.91536,4.348093,2
-3.44115,-1.52972,5.232863,-3.20566,0.88922,2.530943,-2.37034,1.789813,1.003611,2
1.28926,2.952306,-4.66483,3.035557,0.936451,-4.63407,0.355573,3.138317,-3.74115,1
-2.59364,-1.21938,4.05863,-2.46097,-1.40185,5.088872,-1.05602,-1.11461,2.93563,2
-3.11837,-0.56869,3.97813,-2.192,-0.74363,4.080399,-2.48311,-0.52038,3.919795,2
-3.06474,-1.7285,4.997271,-2.20827,-1.34247,4.729254,-1.63785,-0.52211,2.847615,2
-3.43192,-1.69632,5.405195,-2.88044,-2.17607,6.334595,-3.49465,-0.07952,4.363516,2
3.94283,-0.46433,-4.52423,3.842417,-0.62408,-3.4667,3.155217,-0.31989,-2.9824,0
4.135485,-1.29362,-3.80495,4.633683,-1.08748,-3.6136,4.03341,-0.9182,-3.2345,0
3.338411,-0.05092,-4.17864,4.013722,-0.1959,-4.19375,3.66009,-0.48312,-3.40136,0
-2.60272,5.1513,-2.17955,-3.15921,4.734214,-2.52429,-2.27472,4.661578,-2.4056,1
-3.3649,-0.68534,4.341382,-3.09656,-0.08534,3.909825,-1.19263,0.361881,1.006594,2
0.014637,3.414962,-3.49173,1.411746,1.769135,-4.31126,2.722,0.61584,-3.48775,0
-2.85268,4.579588,-1.23402,-3.6363,4.147779,-1.07881,-2.56957,4.596418,-1.94207,1
-2.85303,-1.86194,4.935291,-2.99273,-1.32646,5.94525,-2.36013,-0.62485,3.752183,2
-2.32053,2.190129,0.528891,-1.28846,1.81259,-1.05372,-1.41876,2.438869,-1.14442,1
-3.45144,-0.66213,4.421494,-2.9719,-0.07005,4.081213,-2.95065,-0.56712,4.536424,2
3.066802,-0.61189,-3.19501,2.510992,-0.61759,-2.32111,1.192397,0.112327,-1.17155,0
-2.64146,4.995379,-1.90408,-1.14326,3.103511,-2.97934,-0.62976,2.102204,-1.71446,1
-2.98075,-0.91188,4.132803,-2.67129,-0.24907,4.023294,-2.25075,1.00391,1.654704,1
4.135634,-1.29686,-3.87705,4.335219,-1.21935,-3.21566,4.060093,-1.48055,-2.72216,0
-4.75118,2.235951,3.106998,-4.74241,2.896759,1.967166,-3.32704,2.87697,0.80457,2
-1.7675,4.723648,-2.61145,0.844911,2.115557,-3.87291,-0.86175,3.675466,-3.20831,0
4.123621,-1.28342,-3.85655,4.170532,-0.63438,-3.82703,3.596656,-1.36358,-2.41381,0
2.025703,2.525543,-5.16754,2.240217,1.282783,-4.40438,0.885963,2.393333,-3.19337,1
-3.88701,0.024402,4.246663,-1.33396,-0.2316,2.046425,-2.46839,2.562576,0.110965,2
0.140297,3.518508,-3.69491,-2.83047,-0.30117,4.143696,-2.43478,4.187917,-1.73347,1
2.637677,1.506309,-4.8237,2.664165,0.47383,-3.59278,1.905296,1.313856,-3.2596,0
0.429762,-1.6543,0.998972,-0.07139,-1.60342,2.44664,-0.90732,-1.12009,2.791332,2
-3.51101,-2.12328,5.904149,-2.37866,-2.66365,6.139552,-3.19527,-1.37464,5.548897,2
3.913096,-1.54874,-3.22812,3.51122,-1.64584,-1.81363,3.878417,-1.58139,-2.41762,0
3.462482,-0.16327,-4.18923,3.124088,-0.05698,-3.31953,0.473742,2.168143,-2.58274,0
-3.15403,4.856125,-1.12707,-3.71706,4.609886,-1.32912,-2.90954,4.040161,-0.97907,1
4.115102,-0.75108,-4.47844,4.265167,-0.42951,-4.21695,3.613521,-0.45128,-3.36033,0
-2.32682,5.008042,-2.29078,-3.31863,3.29452,-0.15732,-2.29728,4.638915,-2.23389,1
-3.11701,-1.79189,5.142646,-2.59447,-1.22814,4.995069,-2.56308,-0.82583,4.520309,2
-3.09388,-2.14237,5.534857,-0.90816,-1.94179,3.984924,-0.00508,-1.7467,2.234325,2
-3.07005,-1.85649,5.255279,-2.06761,-1.41817,4.541709,-2.02295,-1.17403,4.18721,2
-2.96953,-1.23013,4.470664,-2.80472,-0.72988,4.768294,-3.02305,-1.17178,5.312905,2
-2.43476,4.849714,-2.01065,-2.64754,4.3028,-2.50839,-2.46874,3.858579,-1.49538,2
4.161566,-1.03444,-4.12917,4.224937,-0.7551,-3.74202,3.90664,-1.12413,-2.94274,0
3.419287,-0.04759,-4.22403,3.173102,-0.04492,-3.67591,2.702467,0.700777,-3.55156,0
3.673017,-0.64755,-4.0223,4.105968,-0.70242,-3.56812,3.747575,-1.35876,-2.56475,0
4.070233,-0.96093,-4.11009,3.646178,-0.36995,-3.37858,3.490164,-0.68555,-2.91119,0
3.903362,-0.08007,-4.90834,4.174535,-0.20051,-4.27892,3.35975,0.198379,-3.7857,0
-1.93158,4.467236,-2.19667,-3.13602,4.326737,-2.04498,-2.21832,3.9548,-1.69341,1
-3.15178,-1.04733,4.496412,-2.77197,1.813013,1.044792,-2.69946,2.035614,0.923377,2
3.477206,-0.53549,-3.85442,3.608537,-0.10425,-3.81626,2.679668,-0.74713,-1.91157,0
-3.25704,-2.04741,5.588535,-2.90829,-0.72063,4.887848,-2.79134,-0.19098,3.987542,2
4.127652,-1.14946,-3.97485,4.496683,-0.98224,-3.73462,4.090906,-1.33124,-2.85706,0
4.105389,-0.69303,-4.5128,3.846933,0.065428,-4.52897,3.663608,-0.25867,-3.63442,0
3.58442,-0.79851,-3.65102,4.339009,-0.35986,-4.25526,2.967645,-0.13448,-2.78429,0
-2.18842,-2.29739,4.600678,-2.04463,-1.37239,4.472335,-1.42509,-0.89462,3.001084,2
4.056001,-1.07891,-3.98218,4.46977,-0.60861,-4.05368,3.936588,-1.14609,-2.93788,0
3.88347,-0.63702,-4.28218,4.353584,-0.59665,-3.85633,3.234765,-0.69808,-2.59443,0
-2.86815,3.839333,-0.42829,-3.53173,3.944288,-0.91422,-2.87028,3.366855,-0.36753,1
-4.25488,1.198047,3.612417,-2.92193,0.922101,2.063828,-2.19632,1.477195,1.172032,2
-3.302,-2.32508,5.849937,-3.48765,-1.6878,6.28775,-3.10619,-1.25911,5.423463,2
-3.08573,-1.17412,4.536953,-2.9495,-1.38128,5.846046,-2.93795,-0.3305,4.187404,2
2.452164,0.646511,-3.77175,2.411688,0.405295,-3.16379,2.274611,0.275529,-2.63212,0
-2.69043,-1.60257,4.584507,-2.89006,-1.89083,6.027478,-3.32948,-1.03123,5.444506,2
-0.62928,3.791227,-3.08588,-0.12933,1.975615,-2.69246,-1.72142,3.419054,-1.9629,1
-3.34382,-2.00169,5.600979,-3.05944,-1.84219,6.2626,-2.49661,-0.80673,4.225549,2
4.076958,-1.03976,-4.10058,4.26941,-0.77617,-3.53593,3.312998,-1.03943,-2.33152,0
3.367533,-0.40613,-3.80985,3.153845,-0.38461,-3.12952,3.802245,-1.51481,-2.40556,0
-1.81133,3.721772,-1.6051,-2.76252,4.376577,-2.59353,-1.86688,4.597794,-2.65665,1
3.678738,-0.65646,-3.96714,3.159846,-0.51525,-2.76344,3.186499,-0.70604,-2.74258,0
-3.42675,-1.96116,5.661935,-2.60936,-0.6736,4.415368,-2.97811,-0.62022,4.535143,2
-0.99783,4.534934,-3.33883,-3.62184,2.71516,0.680854,-3.22839,2.678267,0.805473,1
-1.17262,4.260816,-2.89521,-1.02404,2.115331,-1.35869,1.671207,0.328376,-1.98763,0
-3.92812,-0.72183,4.950697,-2.33607,-1.09176,4.740892,-3.47557,0.468851,3.800983,1
4.131413,-1.29558,-3.80796,4.628783,-0.87984,-3.79261,3.413435,-0.86648,-2.71115,0
3.895151,-0.94776,-3.84469,4.176033,-1.08887,-3.53407,3.85792,-1.22816,-2.77499,0
-2.59947,5.214077,-2.2247,-2.98161,4.980099,-2.86882,-2.223,5.083146,-2.96741,1
-2.94406,-1.68953,4.829046,-2.51363,-1.14477,5.006052,-2.22084,-0.68168,3.964445,2
4.060619,-0.66968,-4.45071,4.413288,-0.68602,-3.92267,3.044022,0.050906,-3.19022,0
-2.28088,-0.58179,3.028173,-2.09847,-0.06958,2.741107,-1.14762,0.500634,1.177951,2
-4.8027,1.418314,3.869872,-4.55383,1.66824,3.304689,-3.97852,0.818462,3.855365,2
-1.14279,1.178316,0.07094,-0.41575,1.053006,-0.86567,0.896636,1.780715,-2.60151,1
-1.49813,-1.19365,2.785545,-1.78394,-0.08877,2.302855,-1.40907,0.025892,1.916027,2
-3.44022,-0.96654,4.741497,-3.12852,-0.93684,5.467078,-2.62307,-0.80111,4.434597,2
-3.37757,-1.50103,5.172123,-2.71137,-2.02176,6.036707,-3.13112,-1.25297,5.37418,2
3.70218,-1.22516,-3.36378,3.98598,-1.02168,-2.72466,2.810745,-0.94195,-2.03349,0
-2.69667,5.098123,-1.89073,-3.3325,4.511837,-1.87086,-3.32819,3.034419,0.70473,1
4.143428,-1.30657,-3.854,4.129092,-1.09314,-3.1531,3.725513,-1.88381,-2.11023,0
-2.5752,5.209922,-2.27496,-2.86242,5.124716,-3.17355,-2.03189,4.9643,-2.9573,1
-2.90362,-1.96381,5.0529,-2.96558,-1.1271,5.603579,-2.9113,-0.9079,4.886197,2
-4.19892,1.956792,2.763031,-2.11195,0.852608,1.372972,-2.87213,0.708833,2.728714,2
4.014527,-1.18591,-3.78428,4.398243,-0.69431,-3.6388,3.943264,-1.18959,-2.88457,0
0.09069,2.318065,-2.37759,2.101295,-0.29972,-1.96033,2.565591,-0.04437,-2.57843,0
-3.39748,-1.13028,4.890739,-2.23891,-0.98404,3.628286,-3.33052,-0.69556,5.07004,2
-2.53916,5.224134,-2.20948,-3.09805,4.926789,-2.44309,-1.94107,4.195147,-2.44755,1
3.792718,-1.14478,-3.60561,4.161799,-1.02379,-3.26311,3.217958,-1.68946,-1.65036,0
-1.15139,4.338055,-3.04514,-1.00939,3.57557,-3.7461,-0.63009,3.48299,-3.11188,1
-2.69448,5.15554,-2.06807,-3.21149,5.108438,-2.7267,-2.30593,4.578739,-2.38087,1
-1.88545,3.611054,-1.34399,-2.38944,3.062573,-1.31008,-0.98307,2.871139,-1.9939,0
-3.52371,-1.12598,4.980226,-2.87568,-0.66217,4.757046,-3.0474,-0.48327,4.449823,2
-3.68191,-1.62649,5.618837,-2.94631,-0.95515,5.179772,-3.03203,-0.46296,4.515799,2
4.114821,-1.42294,-3.6636,4.478012,-1.23225,-3.13868,3.776731,-1.76151,-2.11631,0
3.983114,-0.90269,-4.04915,3.780269,-0.60984,-3.26505,3.48405,-0.82079,-2.90021,0
